id_ville|id_temps|id_famille_produit|id-magasin|ventes_objectif|vente_reel|ca_objectif|ca_reel|marge_objectif|marge_reel
307|84|3|7|23.00000000||59.70000000||-0.88000000|
479|84|3|63|13.00000000||0.20000000||0.98999999|
515|84|3|1|3.00000000||6.40000000||-0.52000000|
9|73|1|59|11.00000000||63.89999999||-0.51000000|
13|73|1|81|65.00000000||83.90000000||0.00000000|
17|73|1|41|16.00000000||51.20000000||4.26999999|
21|73|1|85|48.00000000||70.50000000||1.54000000|
29|73|1|33|48.00000000||13.60000000||-1.03000000|
33|73|1|53|64.00000000||550.50000000||0.17000000|
45|73|1|3|34.00000000||296.19999999||-0.89000000|
57|73|1|51|56.00000000||403.69999999||0.10000000|
73|73|1|55|3.00000000||26.39999999||1.68999999|
145|73|1|19|7.00000000||5.09999999||1.78000000|
161|73|1|89|38.00000000||225.00000000||-0.04000000|
197|73|1|15|41.00000000||325.00000000||-0.23000000|
253|73|1|21|62.00000000||346.60000000||0.82999999|
301|73|1|83|24.00000000||236.30000000||0.39000000|
309|73|1|9|64.00000000||611.20000000||-0.34000000|
329|73|1|49|20.00000000||199.40000000||-0.14000000|
3|61|1|47|64.00000000|50.00000000|446.50000000|348.80000000|0.96999999|1.00000000
7|61|1|61|17.00000000|12.00000000|97.09999999|68.59999999|1.08000000|1.89999999
15|61|1|17|11.00000000|14.00000000|77.79999999|99.00000000|0.92000000|1.60000000
27|61|1|39|10.00000000|6.00000000|47.89999999|28.80000000|1.79000000|1.60000000
31|61|1|5|5.00000000|5.00000000|18.30000000|18.30000000|3.64999999|3.60000000
43|61|1|87|13.00000000|16.00000000|66.29999999|81.59999999|1.11000000|1.00000000
47|61|1|43|24.00000000|30.00000000|142.80000000|178.50000000|1.61000000|2.89999999
55|61|1|13|22.00000000|31.00000000|173.80000000|245.00000000|2.58999999|2.00000000
63|61|1|75|22.00000000|36.00000000|110.90000000|181.40000000|1.28000000|1.30000000
79|61|1|57|11.00000000|7.00000000|63.39999999|40.29999999|1.39999999|1.39999999
83|61|1|29|24.00000000|30.00000000|149.00000000|186.30000000|0.89000000|1.30000000
99|61|1|95|104.00000000|102.00000000|449.00000000|440.30000000|1.36000000|1.39999999
111|61|1|69|26.00000000|14.00000000|201.90000000|108.70000000|0.70999999|0.90000000
143|61|1|91|61.00000000|90.00000000|237.59999999|350.50000000|3.83999999|2.39999999
151|61|1|71|0.00000000|1.00000000|0.00000000|4.00000000|1.39999999|2.60000000
171|61|1|25|13.00000000|13.00000000|103.20000000|103.20000000|0.63000000|0.69999999
243|61|1|11|34.00000000|20.00000000|284.10000000|167.09999999|1.22000000|1.20000000
295|61|1|93|0.00000000|0.00000000|0.00000000|0.00000000|2.10000000|1.20000000
307|61|1|7|43.00000000|33.00000000|200.69999999|154.09999999|0.59999999|1.10000000
479|61|1|63|28.00000000|16.00000000|131.80000000|75.29999999|0.79000000|0.40000000
515|61|1|1|36.00000000|73.00000000|188.59999999|382.30000000|1.30000000|1.60000000
9|74|1|59|39.00000000||311.00000000||3.50000000|
13|74|1|81|11.00000000||94.00000000||0.00000000|
17|74|1|41|54.00000000||470.69999999||-0.69999999|
21|74|1|85|8.00000000||72.20000000||1.37000000|
29|74|1|33|72.00000000||270.89999999||-1.82000000|
33|74|1|53|59.00000000||356.89999999||-0.88000000|
45|74|1|3|18.00000000||89.29999999||1.26000000|
57|74|1|51|0.00000000||0.00000000||-0.35999999|
73|74|1|55|77.00000000||48.89999999||-0.42999999|
145|74|1|19|11.00000000||2.20000000||2.08999999|
161|74|1|89|62.00000000||54.29999999||1.00000000|
197|74|1|15|9.00000000||48.29999999||-1.61000000|
253|74|1|21|12.00000000||20.19999999||2.00000000|
301|74|1|83|32.00000000||291.00000000||1.64999999|
309|74|1|9|43.00000000||298.80000000||1.01000000|
329|74|1|49|62.00000000||520.39999999||0.68000000|
3|62|1|47|31.00000000|29.00000000|216.30000000|202.30000000|1.03000000|1.39999999
7|62|1|61|20.00000000|12.00000000|114.30000000|68.59999999|1.26000000|1.30000000
15|62|1|17|27.00000000|34.00000000|190.90000000|240.40000000|3.33000000|2.79999999
27|62|1|39|11.00000000|11.00000000|52.70000000|52.70000000|1.15999999|2.00000000
31|62|1|5|15.00000000|18.00000000|55.00000000|66.00000000|2.35999999|2.00000000
43|62|1|87|13.00000000|12.00000000|66.29999999|61.20000000|1.78000000|2.00000000
47|62|1|43|29.00000000|33.00000000|172.50000000|196.30000000|2.83000000|2.29999999
55|62|1|13|20.00000000|20.00000000|158.00000000|158.00000000|3.18999999|3.20000000
63|62|1|75|17.00000000|24.00000000|85.70000000|120.90000000|1.32000000|1.10000000
79|62|1|57|18.00000000|12.00000000|103.70000000|69.09999999|0.73999999|1.39999999
83|62|1|29|28.00000000|20.00000000|173.90000000|124.20000000|1.66999999|1.30000000
99|62|1|95|42.00000000|40.00000000|181.30000000|172.69999999|0.93999999|0.59999999
111|62|1|69|25.00000000|17.00000000|194.09999999|132.00000000|0.77000000|1.10000000
143|62|1|91|38.00000000|69.00000000|148.00000000|268.69999999|0.90000000|1.30000000
151|62|1|71|0.00000000|0.00000000|0.00000000|0.00000000|1.46000000|1.10000000
171|62|1|25|16.00000000|15.00000000|127.00000000|119.09999999|0.85999999|0.69999999
243|62|1|11|14.00000000|22.00000000|117.00000000|183.80000000|0.68000000|0.69999999
295|62|1|93|0.00000000|0.00000000|0.00000000|0.00000000|1.37999999|1.39999999
307|62|1|7|22.00000000|25.00000000|102.70000000|116.70000000|1.85000000|1.50000000
479|62|1|63|22.00000000|13.00000000|103.59999999|61.20000000|0.56000000|0.59999999
515|62|1|1|33.00000000|34.00000000|172.80000000|178.09999999|2.14999999|2.29999999
9|75|1|59|32.00000000||0.59999999||-1.83000000|
13|75|1|81|32.00000000||261.80000000||0.51000000|
17|75|1|41|57.00000000||122.20000000||0.00000000|
21|75|1|85|46.00000000||127.90000000||0.79000000|
29|75|1|33|61.00000000||81.29999999||1.97000000|
33|75|1|53|54.00000000||375.60000000||1.17999999|
45|75|1|3|13.00000000||47.50000000||-0.64000000|
57|75|1|51|45.00000000||292.30000000||0.10000000|
73|75|1|55|6.00000000||59.89999999||0.00000000|
145|75|1|19|1.00000000||8.00000000||0.00000000|
161|75|1|89|72.00000000||324.00000000||1.76000000|
197|75|1|15|73.00000000||189.09999999||0.54000000|
253|75|1|21|9.00000000||32.79999999||1.87000000|
301|75|1|83|9.00000000||14.69999999||0.00000000|
309|75|1|9|31.00000000||198.90000000||-0.29999999|
329|75|1|49|64.00000000||165.00000000||-0.08000000|
3|63|1|47|28.00000000|17.00000000|195.30000000|118.59999999|0.92000000|0.69999999
7|63|1|61|21.00000000|23.00000000|120.00000000|131.40000000|2.71000000|1.50000000
15|63|1|17|24.00000000|29.00000000|169.69999999|205.00000000|5.62000000|4.79999999
27|63|1|39|15.00000000|15.00000000|71.90000000|71.90000000|1.82000000|2.10000000
31|63|1|5|7.00000000|8.00000000|25.69999999|29.30000000|1.97000000|2.20000000
43|63|1|87|10.00000000|12.00000000|51.00000000|61.20000000|1.25000000|1.50000000
47|63|1|43|21.00000000|26.00000000|124.90000000|154.69999999|2.16000000|2.20000000
55|63|1|13|9.00000000|7.00000000|71.09999999|55.29999999|4.20000000|3.39999999
63|63|1|75|32.00000000|30.00000000|161.19999999|151.19999999|0.68999999|1.10000000
79|63|1|57|15.00000000|16.00000000|86.40000000|92.20000000|1.38999999|1.80000000
83|63|1|29|15.00000000|19.00000000|93.09999999|118.00000000|1.86000000|1.39999999
99|63|1|95|79.00000000|77.00000000|341.00000000|332.39999999|1.32000000|1.20000000
111|63|1|69|10.00000000|6.00000000|77.59999999|46.60000000|1.75000000|1.60000000
143|63|1|91|35.00000000|18.00000000|136.30000000|70.09999999|2.48000000|2.29999999
151|63|1|71|0.00000000|1.00000000|0.00000000|4.00000000|1.37000000|1.20000000
171|63|1|25|7.00000000|6.00000000|55.60000000|47.60000000|0.56000000|0.59999999
243|63|1|11|9.00000000|14.00000000|75.20000000|117.00000000|1.32000000|1.10000000
295|63|1|93|0.00000000|0.00000000|0.00000000|0.00000000|3.10999999|3.29999999
307|63|1|7|14.00000000|18.00000000|65.40000000|84.00000000|1.20000000|1.20000000
479|63|1|63|24.00000000|15.00000000|113.00000000|70.59999999|0.69999999|0.50000000
515|63|1|1|8.00000000|8.00000000|41.89999999|41.89999999|1.14999999|1.10000000
9|76|1|59|76.00000000||194.69999999||4.75999999|
13|76|1|81|10.00000000||84.29999999||0.00000000|
17|76|1|41|19.00000000||181.30000000||0.44000000|
21|76|1|85|14.00000000||23.39999999||-1.16999999|
29|76|1|33|59.00000000||471.39999999||0.00000000|
33|76|1|53|54.00000000||445.19999999||0.00000000|
45|76|1|3|32.00000000||117.20000000||2.56000000|
57|76|1|51|15.00000000||22.60000000||0.00000000|
73|76|1|55|41.00000000||268.10000000||1.97000000|
145|76|1|19|37.00000000||295.10000000||-0.83999999|
161|76|1|89|46.00000000||421.60000000||3.43000000|
197|76|1|15|64.00000000||111.20000000||3.00000000|
253|76|1|21|62.00000000||314.60000000||0.00000000|
301|76|1|83|6.00000000||1.70000000||0.00000000|
309|76|1|9|15.00000000||127.00000000||-0.46999999|
329|76|1|49|50.00000000||413.00000000||1.09000000|
3|64|1|47|71.00000000|47.00000000|495.30000000|327.89999999|0.66000000|0.59999999
7|64|1|61|27.00000000|16.00000000|154.30000000|91.40000000|0.83999999|1.50000000
15|64|1|17|26.00000000|43.00000000|183.80000000|304.00000000|1.48000000|1.70000000
27|64|1|39|26.00000000|27.00000000|124.59999999|129.40000000|2.89999999|3.70000000
31|64|1|5|10.00000000|14.00000000|36.60000000|51.29999999|2.29999999|1.80000000
43|64|1|87|21.00000000|41.00000000|107.00000000|209.00000000|0.89000000|1.10000000
47|64|1|43|32.00000000|25.00000000|190.40000000|148.69999999|1.80000000|3.39999999
55|64|1|13|31.00000000|19.00000000|245.00000000|150.09999999|0.66000000|1.20000000
63|64|1|75|36.00000000|37.00000000|181.40000000|186.40000000|1.09000000|1.10000000
79|64|1|57|27.00000000|32.00000000|155.59999999|184.40000000|3.12000000|3.50000000
83|64|1|29|42.00000000|22.00000000|260.80000000|136.59999999|1.80000000|1.89999999
99|64|1|95|105.00000000|104.00000000|453.30000000|449.00000000|0.85999999|1.00000000
111|64|1|69|28.00000000|18.00000000|217.40000000|139.69999999|0.72999999|1.10000000
143|64|1|91|50.00000000|50.00000000|194.69999999|194.69999999|1.73000000|1.50000000
151|64|1|71|0.00000000|1.00000000|0.00000000|4.00000000|1.25000000|1.30000000
171|64|1|25|10.00000000|12.00000000|79.40000000|95.29999999|0.97999999|1.50000000
243|64|1|11|36.00000000|23.00000000|300.80000000|192.19999999|1.02000000|1.00000000
295|64|1|93|0.00000000|1.00000000|0.00000000|8.50000000|1.15999999|1.60000000
307|64|1|7|43.00000000|46.00000000|200.69999999|214.69999999|1.81000000|1.39999999
479|64|1|63|46.00000000|39.00000000|216.59999999|183.59999999|0.81000000|0.59999999
515|64|1|1|40.00000000|51.00000000|209.50000000|267.10000000|1.14999999|2.20000000
9|77|1|59|42.00000000||198.30000000||0.17999999|
13|77|1|81|38.00000000||275.10000000||0.00000000|
17|77|1|41|77.00000000||704.20000000||1.62999999|
21|77|1|85|5.00000000||40.29999999||0.20999999|
29|77|1|33|57.00000000||80.50000000||0.35999999|
33|77|1|53|78.00000000||638.20000000||-0.97999999|
45|77|1|3|52.00000000||500.39999999||-0.47999999|
57|77|1|51|80.00000000||493.39999999||-1.13999999|
73|77|1|55|48.00000000||48.79999999||2.81999999|
145|77|1|19|68.00000000||563.89999999||0.51000000|
161|77|1|89|44.00000000||210.69999999||0.00000000|
197|77|1|15|34.00000000||294.60000000||0.81999999|
253|77|1|21|37.00000000||185.69999999||-0.46000000|
301|77|1|83|57.00000000||184.50000000||1.37000000|
309|77|1|9|72.00000000||165.50000000||3.22000000|
329|77|1|49|45.00000000||332.30000000||0.00000000|
3|65|1|47|57.00000000|69.00000000|397.60000000|481.39999999|0.91000000|1.39999999
7|65|1|61|24.00000000|17.00000000|137.09999999|97.09999999|1.02000000|1.89999999
15|65|1|17|17.00000000|21.00000000|120.20000000|148.50000000|2.43999999|1.89999999
27|65|1|39|10.00000000|8.00000000|47.89999999|38.29999999|1.09000000|1.89999999
31|65|1|5|6.00000000|10.00000000|22.00000000|36.60000000|4.70000000|2.29999999
43|65|1|87|11.00000000|13.00000000|56.10000000|66.29999999|0.38000000|0.59999999
47|65|1|43|23.00000000|26.00000000|136.80000000|154.69999999|0.48999999|0.80000000
55|65|1|13|32.00000000|28.00000000|252.90000000|221.30000000|2.43999999|1.39999999
63|65|1|75|10.00000000|13.00000000|50.39999999|65.50000000|0.48999999|0.69999999
79|65|1|57|29.00000000|60.00000000|167.09999999|345.69999999|2.64000000|1.60000000
83|65|1|29|43.00000000|72.00000000|267.00000000|447.00000000|0.83999999|1.30000000
99|65|1|95|42.00000000|25.00000000|181.30000000|107.90000000|0.98999999|1.39999999
111|65|1|69|31.00000000|40.00000000|240.69999999|310.50000000|0.83999999|1.10000000
143|65|1|91|85.00000000|89.00000000|331.10000000|346.60000000|0.98999999|1.70000000
151|65|1|71|2.00000000|3.00000000|7.90000000|11.90000000|3.04000000|1.50000000
171|65|1|25|5.00000000|7.00000000|39.70000000|55.60000000|1.42999999|1.20000000
243|65|1|11|11.00000000|7.00000000|91.90000000|58.50000000|1.82000000|1.80000000
295|65|1|93|9.00000000|11.00000000|76.20000000|93.20000000|0.68000000|1.39999999
307|65|1|7|32.00000000|18.00000000|149.40000000|84.00000000|1.63999999|1.39999999
479|65|1|63|15.00000000|17.00000000|70.59999999|80.09999999|0.97999999|0.59999999
515|65|1|1|25.00000000|33.00000000|130.90000000|172.80000000|1.10000000|1.30000000
9|78|1|59|66.00000000||169.59999999||0.00000000|
13|78|1|81|57.00000000||159.30000000||-0.12000000|
17|78|1|41|5.00000000||3.39999999||3.52000000|
21|78|1|85|18.00000000||156.40000000||1.67999999|
29|78|1|33|36.00000000||162.30000000||0.70999999|
33|78|1|53|55.00000000||351.50000000||0.84999999|
45|78|1|3|0.00000000||0.00000000||-0.84999999|
57|78|1|51|79.00000000||50.70000000||0.60999999|
73|78|1|55|57.00000000||309.69999999||0.16000000|
145|78|1|19|51.00000000||252.90000000||0.00000000|
161|78|1|89|10.00000000||43.20000000||-1.24000000|
197|78|1|15|47.00000000||281.50000000||0.13000000|
253|78|1|21|42.00000000||236.00000000||0.00000000|
301|78|1|83|77.00000000||59.20000000||0.17000000|
309|78|1|9|61.00000000||23.50000000||2.83000000|
329|78|1|49|70.00000000||428.30000000||3.99000000|
3|66|1|47|25.00000000|31.00000000|174.40000000|216.30000000|1.05000000|1.50000000
7|66|1|61|13.00000000|17.00000000|74.29999999|97.09999999|2.14999999|3.29999999
15|66|1|17|16.00000000|15.00000000|113.09999999|106.00000000|6.75000000|5.20000000
27|66|1|39|19.00000000|21.00000000|91.09999999|100.70000000|1.57000000|2.39999999
31|66|1|5|5.00000000|6.00000000|18.30000000|22.00000000|1.13999999|2.00000000
43|66|1|87|14.00000000|25.00000000|71.40000000|127.40000000|0.75000000|0.90000000
47|66|1|43|50.00000000|56.00000000|297.39999999|333.10000000|1.75000000|1.60000000
55|66|1|13|17.00000000|11.00000000|134.30000000|86.90000000|1.27000000|1.39999999
63|66|1|75|18.00000000|9.00000000|90.70000000|45.39999999|2.00000000|1.00000000
79|66|1|57|11.00000000|6.00000000|63.39999999|34.60000000|1.99000000|1.89999999
83|66|1|29|33.00000000|26.00000000|204.90000000|161.40000000|2.79999999|2.10000000
99|66|1|95|70.00000000|72.00000000|302.19999999|310.80000000|1.00000000|0.80000000
111|66|1|69|26.00000000|21.00000000|201.90000000|163.00000000|1.49000000|1.70000000
143|66|1|91|38.00000000|43.00000000|148.00000000|167.50000000|2.27000000|2.10000000
151|66|1|71|2.00000000|2.00000000|7.90000000|7.90000000|0.72999999|0.69999999
171|66|1|25|11.00000000|9.00000000|87.29999999|71.50000000|0.81000000|0.90000000
243|66|1|11|17.00000000|19.00000000|142.00000000|158.80000000|0.81000000|1.10000000
295|66|1|93|16.00000000|25.00000000|135.50000000|211.69999999|1.30000000|1.50000000
307|66|1|7|27.00000000|23.00000000|126.00000000|107.40000000|2.00999999|2.10000000
479|66|1|63|31.00000000|36.00000000|146.00000000|169.50000000|1.88999999|1.50000000
515|66|1|1|38.00000000|23.00000000|199.00000000|120.50000000|1.39999999|1.30000000
9|79|1|59|0.00000000||0.00000000||3.62999999|
13|79|1|81|57.00000000||349.89999999||0.54000000|
17|79|1|41|25.00000000||193.40000000||4.08999999|
21|79|1|85|35.00000000||123.50000000||3.02999999|
29|79|1|33|45.00000000||214.00000000||-0.05000000|
33|79|1|53|36.00000000||138.40000000||1.00000000|
45|79|1|3|65.00000000||454.10000000||-0.66000000|
57|79|1|51|7.00000000||23.19999999||4.36000000|
73|79|1|55|41.00000000||406.89999999||1.50000000|
145|79|1|19|79.00000000||148.40000000||1.89999999|
161|79|1|89|20.00000000||86.79999999||-0.53000000|
197|79|1|15|78.00000000||439.60000000||3.18999999|
253|79|1|21|20.00000000||129.80000000||0.75000000|
301|79|1|83|70.00000000||345.19999999||-0.76000000|
309|79|1|9|42.00000000||116.70000000||1.56000000|
329|79|1|49|71.00000000||346.30000000||0.45000000|
3|67|1|47|37.00000000|19.00000000|258.10000000|132.50000000|1.11000000|1.50000000
7|67|1|61|18.00000000|14.00000000|102.90000000|80.00000000|1.18999999|1.00000000
15|67|1|17|13.00000000|15.00000000|91.90000000|106.00000000|2.50999999|1.50000000
27|67|1|39|6.00000000|8.00000000|28.80000000|38.29999999|0.81000000|1.60000000
31|67|1|5|4.00000000|4.00000000|14.69999999|14.69999999|0.57999999|1.10000000
43|67|1|87|5.00000000|8.00000000|25.50000000|40.79999999|0.93000000|0.90000000
47|67|1|43|14.00000000|7.00000000|83.29999999|41.60000000|1.95000000|2.29999999
55|67|1|13|15.00000000|11.00000000|118.50000000|86.90000000|1.99000000|2.60000000
63|67|1|75|5.00000000|2.00000000|25.19999999|10.10000000|0.50000000|0.69999999
79|67|1|57|23.00000000|28.00000000|132.50000000|161.30000000|2.00999999|1.89999999
83|67|1|29|13.00000000|6.00000000|80.70000000|37.29999999|3.02999999|1.80000000
99|67|1|95|29.00000000|37.00000000|125.20000000|159.69999999|1.55000000|1.50000000
111|67|1|69|5.00000000|5.00000000|38.79999999|38.79999999|1.73000000|1.20000000
143|67|1|91|34.00000000|26.00000000|132.40000000|101.30000000|1.90999999|2.79999999
151|67|1|71|2.00000000|1.00000000|7.90000000|4.00000000|1.90999999|1.80000000
171|67|1|25|8.00000000|7.00000000|63.50000000|55.60000000|0.44000000|0.40000000
243|67|1|11|8.00000000|13.00000000|66.79999999|108.59999999|0.69999999|1.39999999
295|67|1|93|9.00000000|6.00000000|76.20000000|50.79999999|1.42999999|0.80000000
307|67|1|7|14.00000000|29.00000000|65.40000000|135.40000000|2.50000000|2.20000000
479|67|1|63|20.00000000|26.00000000|94.20000000|122.40000000|0.72999999|0.59999999
515|67|1|1|19.00000000|39.00000000|99.50000000|204.30000000|1.48000000|1.00000000
9|80|1|59|43.00000000||388.10000000||1.91999999|
13|80|1|81|0.00000000||0.00000000||-0.17999999|
17|80|1|41|15.00000000||21.80000000||0.56000000|
21|80|1|85|74.00000000||444.10000000||0.00000000|
29|80|1|33|22.00000000||130.69999999||0.00000000|
33|80|1|53|75.00000000||122.00000000||0.68999999|
45|80|1|3|9.00000000||15.30000000||0.00000000|
57|80|1|51|44.00000000||21.10000000||-1.48000000|
73|80|1|55|76.00000000||585.50000000||0.00000000|
145|80|1|19|14.00000000||123.40000000||-0.02999999|
161|80|1|89|40.00000000||312.89999999||1.22000000|
197|80|1|15|9.00000000||51.50000000||1.73000000|
253|80|1|21|50.00000000||280.19999999||2.43000000|
301|80|1|83|28.00000000||265.00000000||1.48000000|
309|80|1|9|77.00000000||131.80000000||4.44000000|
329|80|1|49|46.00000000||381.80000000||1.98000000|
3|68|1|47|81.00000000|47.00000000|565.10000000|327.89999999|0.81000000|1.20000000
7|68|1|61|37.00000000|26.00000000|211.40000000|148.59999999|1.16999999|1.20000000
15|68|1|17|29.00000000|19.00000000|205.00000000|134.30000000|3.18999999|2.50000000
27|68|1|39|22.00000000|26.00000000|105.40000000|124.59999999|1.11000000|1.60000000
31|68|1|5|9.00000000|15.00000000|33.00000000|55.00000000|1.74000000|2.10000000
43|68|1|87|20.00000000|11.00000000|101.90000000|56.10000000|0.91000000|0.90000000
47|68|1|43|44.00000000|46.00000000|261.69999999|273.60000000|3.85000000|3.20000000
55|68|1|13|29.00000000|31.00000000|229.19999999|245.00000000|5.46999999|5.20000000
63|68|1|75|28.00000000|19.00000000|141.09999999|95.70000000|1.12000000|1.10000000
79|68|1|57|25.00000000|22.00000000|144.00000000|126.70000000|0.55000000|0.90000000
83|68|1|29|27.00000000|17.00000000|167.59999999|105.59999999|2.48000000|2.20000000
99|68|1|95|116.00000000|91.00000000|500.80000000|392.80000000|1.04000000|0.69999999
111|68|1|69|25.00000000|18.00000000|194.09999999|139.69999999|2.83999999|2.79999999
143|68|1|91|90.00000000|105.00000000|350.50000000|409.00000000|1.15999999|1.70000000
151|68|1|71|6.00000000|7.00000000|23.69999999|27.69999999|2.27999999|2.39999999
171|68|1|25|16.00000000|14.00000000|127.00000000|111.20000000|1.26000000|0.69999999
243|68|1|11|31.00000000|32.00000000|259.00000000|267.39999999|1.09000000|2.00000000
295|68|1|93|11.00000000|8.00000000|93.20000000|67.79999999|0.46000000|0.90000000
307|68|1|7|45.00000000|43.00000000|210.09999999|200.69999999|2.52999999|2.79999999
479|68|1|63|34.00000000|23.00000000|160.09999999|108.30000000|2.02999999|1.80000000
515|68|1|1|47.00000000|63.00000000|246.19999999|330.00000000|1.49000000|2.39999999
9|81|1|59|62.00000000||203.00000000||0.66000000|
13|81|1|81|77.00000000||146.59999999||0.00000000|
17|81|1|41|79.00000000||151.19999999||-0.54000000|
21|81|1|85|60.00000000||108.70000000||4.23000000|
29|81|1|33|20.00000000||114.20000000||-0.76000000|
33|81|1|53|50.00000000||398.00000000||0.00000000|
45|81|1|3|57.00000000||517.39999999||3.68999999|
57|81|1|51|33.00000000||192.80000000||4.66999999|
73|81|1|55|31.00000000||80.40000000||0.13000000|
145|81|1|19|15.00000000||132.59999999||-1.17999999|
161|81|1|89|47.00000000||313.00000000||-1.37999999|
197|81|1|15|56.00000000||27.30000000||-1.02000000|
253|81|1|21|72.00000000||604.39999999||1.23000000|
301|81|1|83|79.00000000||513.89999999||1.32000000|
309|81|1|9|25.00000000||16.39999999||-1.72000000|
329|81|1|49|28.00000000||65.40000000||0.65000000|
3|69|1|47|28.00000000|15.00000000|195.30000000|104.59999999|1.12999999|1.60000000
7|69|1|61|17.00000000|18.00000000|97.09999999|102.90000000|2.02000000|1.70000000
15|69|1|17|13.00000000|10.00000000|91.90000000|70.70000000|0.72999999|1.20000000
27|69|1|39|12.00000000|12.00000000|57.50000000|57.50000000|2.71000000|1.60000000
31|69|1|5|10.00000000|16.00000000|36.60000000|58.60000000|1.67999999|2.60000000
43|69|1|87|19.00000000|10.00000000|96.79999999|51.00000000|1.88999999|1.20000000
47|69|1|43|22.00000000|24.00000000|130.90000000|142.80000000|1.14999999|1.00000000
55|69|1|13|14.00000000|10.00000000|110.59999999|79.00000000|3.72000000|2.89999999
63|69|1|75|28.00000000|28.00000000|141.09999999|141.09999999|0.50000000|0.69999999
79|69|1|57|18.00000000|13.00000000|103.70000000|74.90000000|0.92000000|0.80000000
83|69|1|29|34.00000000|26.00000000|211.09999999|161.40000000|3.08000000|3.10000000
99|69|1|95|85.00000000|128.00000000|366.89999999|552.60000000|0.79000000|1.00000000
111|69|1|69|24.00000000|30.00000000|186.30000000|232.90000000|0.35999999|0.69999999
143|69|1|91|88.00000000|109.00000000|342.69999999|424.50000000|2.87999999|2.70000000
151|69|1|71|17.00000000|14.00000000|67.20000000|55.39999999|0.71999999|1.20000000
171|69|1|25|14.00000000|13.00000000|111.20000000|103.20000000|0.29999999|0.59999999
243|69|1|11|25.00000000|32.00000000|208.90000000|267.39999999|1.61000000|1.60000000
295|69|1|93|39.00000000|49.00000000|330.30000000|415.00000000|1.33000000|2.39999999
307|69|1|7|20.00000000|21.00000000|93.40000000|98.00000000|2.06000000|1.70000000
479|69|1|63|28.00000000|34.00000000|131.80000000|160.09999999|0.50000000|0.40000000
515|69|1|1|24.00000000|23.00000000|125.70000000|120.50000000|0.82999999|1.00000000
9|82|1|59|3.00000000||26.19999999||4.78000000|
13|82|1|81|22.00000000||34.50000000||0.00000000|
17|82|1|41|0.00000000||0.00000000||0.00000000|
21|82|1|85|48.00000000||128.00000000||0.00000000|
29|82|1|33|56.00000000||99.79999999||-1.70000000|
33|82|1|53|24.00000000||70.70000000||2.85999999|
45|82|1|3|20.00000000||86.50000000||0.57999999|
57|82|1|51|40.00000000||245.00000000||-0.16000000|
73|82|1|55|80.00000000||498.19999999||1.77000000|
145|82|1|19|38.00000000||326.00000000||3.46000000|
161|82|1|89|17.00000000||73.20000000||3.73000000|
197|82|1|15|25.00000000||132.69999999||0.00000000|
253|82|1|21|51.00000000||106.90000000||0.28999999|
301|82|1|83|42.00000000||358.00000000||0.57999999|
309|82|1|9|57.00000000||354.80000000||0.75000000|
329|82|1|49|25.00000000||225.30000000||2.12000000|
3|70|1|47|48.00000000|28.00000000|334.89999999|195.30000000|1.01000000|1.20000000
7|70|1|61|27.00000000|25.00000000|154.30000000|142.90000000|1.67999999|1.39999999
15|70|1|17|26.00000000|40.00000000|183.80000000|282.80000000|2.04999999|3.20000000
27|70|1|39|17.00000000|11.00000000|81.50000000|52.70000000|3.49000000|3.50000000
31|70|1|5|6.00000000|12.00000000|22.00000000|44.00000000|1.62000000|2.20000000
43|70|1|87|14.00000000|8.00000000|71.40000000|40.79999999|0.68000000|1.10000000
47|70|1|43|47.00000000|37.00000000|279.60000000|220.09999999|1.10000000|1.00000000
55|70|1|13|27.00000000|21.00000000|213.40000000|165.90000000|1.62999999|1.30000000
63|70|1|75|9.00000000|8.00000000|45.39999999|40.29999999|0.52000000|0.69999999
79|70|1|57|18.00000000|13.00000000|103.70000000|74.90000000|1.34000000|1.80000000
83|70|1|29|30.00000000|33.00000000|186.30000000|204.90000000|2.33000000|2.50000000
99|70|1|95|66.00000000|39.00000000|284.89999999|168.40000000|1.00000000|1.30000000
111|70|1|69|21.00000000|16.00000000|163.00000000|124.20000000|1.50000000|1.70000000
143|70|1|91|48.00000000|50.00000000|187.00000000|194.69999999|1.42999999|2.60000000
151|70|1|71|15.00000000|13.00000000|59.29999999|51.39999999|0.47999999|0.80000000
171|70|1|25|11.00000000|9.00000000|87.29999999|71.50000000|0.93000000|1.00000000
243|70|1|11|27.00000000|29.00000000|225.59999999|242.30000000|2.04999999|1.80000000
295|70|1|93|33.00000000|30.00000000|279.50000000|254.09999999|2.68999999|2.10000000
307|70|1|7|46.00000000|44.00000000|214.69999999|205.40000000|0.83999999|1.50000000
479|70|1|63|18.00000000|19.00000000|84.79999999|89.50000000|0.81000000|0.80000000
515|70|1|1|28.00000000|21.00000000|146.69999999|110.00000000|1.28000000|1.60000000
9|83|1|59|45.00000000||86.59999999||0.95999999|
13|83|1|81|51.00000000||232.50000000||0.42999999|
17|83|1|41|22.00000000||198.80000000||0.54000000|
21|83|1|85|72.00000000||520.60000000||0.50000000|
29|83|1|33|44.00000000||77.70000000||-1.77000000|
33|83|1|53|59.00000000||88.59999999||0.00000000|
45|83|1|3|66.00000000||4.20000000||0.60999999|
57|83|1|51|44.00000000||333.80000000||0.17000000|
73|83|1|55|66.00000000||189.19999999||1.18999999|
